[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 9, 15, 6, 15, 8, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 13, 15, 16, 15, 15, 15, 15, 20, 2, 5, 15, 10, 0, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 3, 15, 10, 15, 15, 15, 15, 5, 2, 14, 15, 8, 9, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 3, 15, 10, 15, 15, 15, 15, 20, 2, 14, 15, 8, 9, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 13, 15, 16, 15, 15, 15, 15, 20, 2, 5, 15, 10, 11, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 13, 15, 16, 15, 15, 15, 15, 20, 2, 0, 15, 10, 11, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 20, 13, 3, 15, 7, 14, 17, 17, 17, 17]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 13, 3, 15, 7, 19, 17, 17, 17, 17]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 15, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 18, 22, 15, 6, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 18, 3, 15, 6, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 8, 1, 15, 6, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 11, 15, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 15, 15, 21, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 5, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 15, 15, 11, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 1, 15, 15, 18, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 22, 15, 15, 8, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 3, 15, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 23, 15, 15, 1, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 9, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 21, 15, 12, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 9, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 11, 5, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 17, 15, 0, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 1, 15, 16, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 17, 15, 13, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 2, 1, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 12, 15, 4, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 22, 15, 2, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 22, 15, 1, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 10, 15, 9, 15, 15, 15, 15, 17, 18, 8, 6, 23, 7, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 10, 15, 9, 15, 15, 15, 15, 11, 18, 8, 6, 23, 7, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 20, 15, 21, 15, 15, 15, 15, 5, 23, 12, 6, 18, 9, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 13, 15, 7, 15, 15, 15, 15, 11, 23, 12, 6, 10, 9, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 20, 15, 21, 15, 15, 15, 15, 3, 23, 12, 6, 18, 9, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 1, 22, 15, 15, 13, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 1, 21, 15, 15, 13, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 23, 4, 6, 18, 3, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 7, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 9, 12, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 12, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 23, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 13, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 1, 15, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 1, 15, 15, 15, 15, 15, 15, 16, 2, 22, 6, 11, 21, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 1, 15, 15, 15, 15, 15, 15, 4, 2, 22, 6, 11, 21, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 19, 12, 15, 6, 10, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 8, 12, 15, 6, 10, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 23, 4, 6, 15, 3, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 1, 15, 15, 21, 13, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 8, 22, 18, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 1, 0, 4, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 20, 4, 5, 15, 22, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 21, 8, 15, 15, 15, 23, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 2, 15, 15, 15, 15, 19, 1, 15, 15, 15, 5, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 19, 14, 23, 15, 10, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 2, 15, 6, 7, 21, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 0, 15, 15, 15, 15, 15, 15, 3, 23, 4, 15, 15, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 8, 4, 6, 14, 15, 6, 6, 6, 6]
[15, 15, 15, 15, 15, 15, 15, 3, 15, 15, 15, 15, 15, 15, 20, 17, 14, 15, 8, 9, 6, 6, 6, 6]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 18, 3, 3, 3, 3, 17, 18, 18, 13, 13, 13, 13, 13, 13, 13]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 18, 3, 3, 3, 3, 2, 18, 18, 23, 20, 14, 6, 6, 6, 6]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 18, 3, 3, 3, 3, 2, 18, 18, 13, 16, 14, 6, 6, 6, 6]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 18, 3, 3, 3, 3, 12, 18, 18, 10, 20, 14, 6, 6, 6, 6]
[18, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 19, 4, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 19, 22, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 6, 17, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 15, 18, 18, 18, 18, 18, 18, 19, 4, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 18, 18, 3, 7, 18, 11, 0, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 5, 18, 18, 18, 18, 18, 18, 19, 13, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 7, 22, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 5, 18, 18, 18, 18, 18, 18, 19, 4, 18, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 7, 22, 18, 11, 17, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 5, 10, 18, 18, 13, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 3, 7, 18, 2, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 14, 20, 18, 22, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 14, 21, 18, 20, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 8, 0, 18, 22, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 23, 18, 6, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 3, 0, 18, 2, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 14, 21, 18, 4, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 8, 14, 18, 22, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 4, 3, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 13, 21, 18, 2, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 6, 3, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 21, 18, 20, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 12, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 21, 12, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 23, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 15, 10, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 20, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 17, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22, 0, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22, 20, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 19, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 7, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 23, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 7, 18, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 21, 18, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 6, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22, 18, 18, 16, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 0, 13, 11, 1, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 3, 21, 13, 11, 5, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 3, 6, 8, 11, 15, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 15, 18, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 20, 18, 11, 18, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 15, 12, 18, 11, 18, 22, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 6, 18, 11, 18, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 0, 18, 11, 18, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 6, 18, 11, 18, 0, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 20, 18, 11, 18, 19, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 21, 18, 11, 18, 13, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 15, 17, 18, 11, 18, 22, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 21, 18, 11, 18, 7, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 5, 10, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 14, 20, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22, 10, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 23, 20, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 13, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 23, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 4, 2, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 10, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 16, 20, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 6, 2, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 8, 18, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 17, 12, 11, 6, 0, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 17, 12, 11, 6, 23, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 9, 7, 12, 11, 10, 3, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 9, 17, 12, 11, 6, 13, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 9, 7, 12, 11, 20, 10, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 9, 7, 12, 11, 6, 3, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 6, 18, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 16, 18, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 7, 18, 18, 11, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 2, 9, 22, 11, 18, 1, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 9, 18, 4, 18, 18, 18, 18, 22, 15, 12, 18, 2, 10, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 21, 20, 18, 11, 12, 19, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 20, 18, 11, 15, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 20, 18, 11, 8, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 3, 7, 1, 11, 8, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 6, 18, 18, 18, 18, 19, 4, 12, 11, 10, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 0, 7, 1, 11, 8, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 3, 7, 20, 11, 8, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 3, 7, 13, 11, 8, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 18, 18, 18, 18, 9, 15, 12, 18, 8, 14, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 5, 10, 18, 18, 18, 8, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 5, 10, 18, 18, 18, 12, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 23, 9, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 4, 2, 22, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 9, 15, 12, 18, 8, 14, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22, 15, 12, 18, 2, 10, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 10, 18, 5, 18, 18, 18, 18, 3, 7, 12, 11, 21, 15, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 14, 18, 5, 18, 18, 18, 18, 3, 7, 12, 11, 6, 15, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 18, 18, 3, 15, 13, 18, 18, 18, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 16, 18, 18, 18, 18, 9, 15, 12, 18, 8, 14, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 7, 18, 18, 18, 18, 9, 15, 12, 18, 8, 14, 11, 11, 11, 11]
[18, 18, 18, 18, 18, 18, 18, 18, 18, 6, 18, 18, 18, 18, 3, 7, 13, 11, 12, 20, 11, 11, 11, 11]
[2, 18, 13, 13, 18, 13, 18, 6, 18, 1, 18, 18, 18, 18, 22, 0, 15, 13, 20, 19, 13, 13, 13, 13]
[3, 3, 3, 3, 3, 3, 18, 0, 18, 22, 3, 3, 3, 3, 7, 15, 5, 18, 19, 2, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 8, 18, 0, 3, 3, 3, 3, 23, 14, 15, 18, 10, 16, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 8, 18, 12, 3, 3, 3, 3, 23, 14, 15, 18, 10, 16, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 2, 18, 12, 3, 3, 3, 3, 23, 14, 15, 18, 10, 16, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 0, 18, 22, 3, 3, 3, 3, 14, 15, 5, 18, 19, 2, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 0, 18, 22, 3, 3, 3, 3, 7, 15, 4, 18, 19, 2, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 12, 18, 10, 3, 3, 3, 3, 7, 0, 8, 18, 20, 17, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 12, 3, 3, 3, 3, 10, 17, 7, 18, 13, 11, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 18, 18, 10, 3, 3, 3, 3, 7, 0, 8, 18, 20, 17, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 18, 8, 20, 0, 3, 3, 3, 3, 23, 14, 15, 18, 10, 16, 18, 18, 18, 18]
[3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3, 22, 4, 4, 8, 14, 16, 21, 21, 21, 21]
[2, 3, 13, 13, 3, 13, 13, 1, 13, 8, 3, 3, 3, 3, 22, 16, 19, 13, 9, 13, 20, 13, 13, 13]
[0, 3, 13, 13, 3, 13, 13, 1, 13, 8, 3, 3, 3, 3, 22, 16, 19, 13, 9, 13, 20, 13, 13, 13]
[19, 3, 13, 13, 3, 13, 13, 4, 18, 9, 3, 3, 3, 3, 0, 10, 6, 13, 2, 23, 13, 13, 13, 13]
[19, 3, 13, 13, 3, 13, 13, 17, 18, 9, 3, 3, 3, 3, 12, 10, 6, 13, 2, 23, 13, 13, 13, 13]
[7, 3, 13, 13, 3, 13, 13, 14, 18, 9, 3, 3, 3, 3, 1, 15, 10, 13, 2, 23, 13, 13, 13, 13]
[19, 3, 13, 13, 3, 13, 13, 4, 18, 9, 3, 3, 3, 3, 10, 15, 6, 13, 2, 23, 13, 13, 13, 13]
[13, 13, 13, 13, 3, 13, 4, 4, 4, 4, 3, 3, 3, 3, 19, 6, 4, 3, 4, 13, 3, 3, 3, 3]
[12, 18, 18, 18, 3, 18, 18, 13, 18, 18, 18, 3, 3, 3, 10, 22, 15, 3, 18, 18, 6, 3, 3, 3]
[13, 18, 18, 18, 3, 18, 18, 4, 18, 18, 18, 3, 3, 3, 10, 22, 15, 3, 18, 18, 6, 3, 3, 3]
[12, 18, 18, 18, 3, 18, 18, 4, 18, 18, 18, 3, 3, 3, 10, 20, 0, 3, 18, 18, 6, 3, 3, 3]
[12, 18, 18, 18, 3, 18, 18, 18, 18, 14, 18, 3, 3, 3, 20, 9, 4, 3, 18, 18, 3, 3, 3, 3]
[12, 18, 18, 18, 3, 18, 18, 18, 18, 2, 18, 3, 3, 3, 20, 9, 4, 3, 18, 18, 3, 3, 3, 3]
[14, 14, 14, 14, 14, 14, 23, 9, 18, 6, 14, 14, 14, 14, 11, 22, 5, 23, 13, 8, 23, 23, 23, 23]
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 17, 3, 15, 3, 3, 15, 15, 15, 15]
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 23, 19, 4, 3, 3, 20, 15, 15, 15, 15]
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14, 17, 3, 3, 3, 8, 6, 6, 6, 6]
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 17, 3, 3, 3, 21, 15, 15, 15, 15]
